epoch,train_loss,valid_loss,accuracy,f1_score,testAccuracy,testF1Score,time
0,5.545719146728516,2.873401165008545,0.36274510622024536,0.32768575063775784,0.31029435992240906,0.2739310952820532,00:47
1,3.3242099285125732,1.180068016052246,0.7166666388511658,0.7066094418873605,0.6838510036468506,0.6584308079088004,00:46
2,1.9409444332122803,0.8073331117630005,0.8098039031028748,0.8036832587308599,0.7850056886672974,0.7690605679721441,00:47
3,1.219779372215271,0.6738378405570984,0.8274509906768799,0.8240110395885895,0.8056594729423523,0.7900686473391123,00:47
4,0.7569047212600708,0.5647860765457153,0.8598039150238037,0.8565521577748305,0.8383476734161377,0.8253559243114759,00:47
5,0.5618113875389099,0.5091386437416077,0.8745098114013672,0.873742631256508,0.8521710634231567,0.8429907557320068,00:46
6,0.4001609683036804,0.4919445812702179,0.8794117569923401,0.878333677222036,0.8567246794700623,0.8473700231151051,00:47
7,0.3674304783344269,0.48980486392974854,0.8774510025978088,0.8763706302811795,0.8560741543769836,0.8477601126775347,00:47
